0,1,2,3
-1.6214930323264805,-3.026395977268128,-3.7014683376928272,-1.311593194604582
1.322765859195114,2.840109377412062,-0.3061719385958986,-1.1064030635649618
-0.872156960037727,3.0288168251509426,-0.9521599112606614,-0.2189038284791074
3.144100009072906,-1.5120227269941686,1.1369301955824815,-0.1807800721668449
-1.5723202296546253,-2.6910375058371048,-0.43585723270257287,-1.5215702319133513
-3.5118378685660185,-1.0415118450503529,-1.4180773070575665,2.2655248604259155
-2.449106519824663,-1.3556408172606182,-1.3734890509485764,2.158738032496857
-3.5377952075887023,-1.9132773316205536,0.49758994358945796,1.436778329402186
3.3304160321334852,-0.5422809683965519,-1.9282308166285798,0.5405013510541287
-3.378029600803854,0.7200821866754231,2.287924958972095,-1.3004269340801706
1.0099665777377604,-0.9143185428817984,0.747653167756738,1.8518934980554713
-3.3367301887086858,0.22927248127524466,1.1737385373207738,-0.9873312541688185
3.301656911779866,-0.4489690699743654,1.026506045088545,-0.19707854151683793
-3.4508663072064993,-1.3553725830272525,0.8912923639180604,2.0262787922849452
3.3263605376643155,-0.03502414423301559,-1.6277987152877436,0.46940102028428116
3.7181167520531853,3.32807255175807,-0.4551955550689578,-1.2795279500800278
-1.1948253106286497,0.3972353398755188,1.3170308871376708,0.3935596220665888
-1.3703891500772563,-1.0919733754960899,0.44070219975661606,-0.1432383201755219
0.9187621226606235,-0.827972791172749,-1.3414088856212332,0.9639762742466
3.3743198864895656,0.04637583431591553,1.3428204874603142,0.391276069282739
-3.2685374730349275,1.028611942708909,-0.8391616583006617,0.6508114761350486
-0.9540750966417859,3.077889076675655,-0.22373793701221595,0.17783871536927875
2.8884460508344763,-3.6735876404774483,0.9391857065529035,1.7668920530811032
-3.1128829072958557,2.2936003540557457,-0.7381149532270221,-0.12384700080319165
-3.294414027637746,1.519220608043814,-0.7157779118153378,-0.839399882592523
0.8697861532654205,-1.0197537048774747,1.2596927417089345,-0.053918385584060396
-3.24122774573402,1.4847897867287105,2.226999725439923,-0.17276752866009273
-3.4204057514923254,-0.09253578705506513,-1.3344677565816723,-3.6916855878690913
3.6641306901328687,2.4427310407258047,-0.871074083089951,0.9640010886759585
0.8644594291819344,-1.2547057684525555,1.5457611019939392,1.502605835293469
1.377578919119425,2.783220455101072,-0.26500510072142314,1.8352264003417822
0.5508438468001853,-3.781426256697178,-3.4946293352061493,-1.0851777598695627
3.24305405171087,-0.776260426369504,1.0576318018200848,-0.34413691381677314
3.666042741886325,3.249852886317817,0.19865205935669442,-0.5070253872372479
0.8327007838553269,-1.5871318078264012,1.2517626012925254,0.9746595666043003
1.2514579144570275,2.053657367328761,0.6413922817582001,-1.5655245440790786
-3.139908920380721,0.9430538177953853,0.8547518853709015,0.9692858701457644
1.1321346103854972,1.8347400417927553,-0.46165074753978774,-0.6630768073961886
3.3733062982674777,0.3698435527626942,-0.8014335340147495,1.8724561598486917
-3.321602098923989,0.2818308728312902,1.1811626479960442,-0.9694187456307233
1.0986302115714774,1.0521717050150692,2.40231160797693,-1.0624150868993245
-0.9887918371355661,2.3360663956061236,-0.7941834257581452,-0.05829885272422276
1.1054478142412465,0.051583762620346245,1.063870394051244,-0.08154640405701549
1.273705829927818,1.1208784980540885,-1.6568003893679444,2.346379222633321
0.9454195179719947,-0.6252453787301807,1.2257621924714057,-1.172792051304423
-1.244477279872221,0.9144157373044448,1.912406550013601,-0.7692812503578723
0.9839673183144635,-0.36104275001121444,1.2603360012928486,-1.072033298405769
3.046193873659075,-2.3286446090753996,-3.213691077735076,-2.0140980198468914
3.2954446022225707,-0.5182290892347221,-2.3563379257744854,-0.5028625425194068
-0.9752846599977429,2.4019900522998516,-1.035919155841703,-0.44385412852223227
-0.8936074982706684,3.39247160182662,-0.5193360302312222,-1.376364291937598
-1.0860043534275698,1.0299838165570023,1.7267096133455577,1.0019834509640977
1.0327201146000007,0.5267149735319057,2.101161854014755,-0.3829056110618107
1.4007195238211834,3.5471858182226876,0.28921103673240695,0.7984847877721872
3.1448793661755072,-1.8714600342896783,-2.811022194519263,0.030632597258979582
1.357440277458538,3.2197546803912616,0.17677574834155113,0.7069657490129039
0.9656694299890972,-0.29172799016958506,-0.054856565961559314,-1.124689722668154
1.112972499268824,0.0693868138644598,1.2423181949166855,0.3604797621844476
0.902480603099652,-1.3165783993887674,1.0583923495105914,-0.14177658378774155
3.024676102075014,-2.6806689910717036,0.20714275847383667,-0.6011901043588104
3.059368604236764,-2.051442309491752,-2.5600953234931434,-1.0568844227632412
-1.4673292417307242,-1.741764017468651,0.4433821813167434,-1.2055744071002656
-1.078624407767777,2.3629159293033033,-0.31115754999286377,-1.3305104249079742
-3.6660828296236523,-2.8613943009118477,-1.2858497848625075,-2.743400149218115
0.8857203780933673,-1.3188201847774261,-1.7304648090449097,1.8678872964382915
0.8603493944694002,-1.560461009924542,-2.012732290781306,1.3721915149571087
3.1534666422122917,-1.3177476783308044,1.2569137316494796,-0.09631603590655236
0.9748919472556598,-0.48845788982325655,1.0594235224090847,-0.2994538206093359
3.394966212773818,1.285805961782094,-1.4333482938584952,-2.0393161892851377
-1.2089621895017701,0.9838730516924253,-0.7915315301700617,0.7207291235233558
-1.0949225383594263,1.1182110778621503,-0.7785765705991625,3.4841594301710614
-0.7950035371584189,4.194232785797304,-0.06724003182470452,-0.6744308457684236
-3.489789869767205,-1.2759046156439477,0.28786179645919957,-0.27556928001622255
3.6578950578706353,1.9436781782579484,1.6039121368250913,-0.18610042068067267
-0.9427305638337624,2.6343500517153404,-0.7543524830581763,0.04723083553856144
-3.4712538749466306,-1.1403310823172057,0.05491309266616874,-0.6336903617896339
-0.9701453748103191,3.099768821931102,0.12471003197624206,0.6013422478076298
-0.8232537946227052,3.532193159620106,-1.600064948926604,-1.71342120906556
